code_id,brand,market,appliance_type,code,meaning,component,cause_category,severity,source_type,source_name,source_url
67,Samsung,US,washer,8C,The vibration (MEMS) sensor reported a fault.,vibration sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
302,Samsung,UK,washer,9C1,Low supply voltage was detected.,power supply,power,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
69,Samsung,US,washer,9C1,An irregularity was detected in the supply voltage.,power supply,power,stop_failure,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
71,Samsung,US,washer,AC,A communication fault occurred between electronic modules.,control board,communication,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
306,Samsung,UK,washer,CB,The washer is running a calibration cycle.,control system,informational,informational,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
307,Samsung,UK,washer,DC,The door is not fully closed or something is trapped in it.,door lock assembly,door_lock,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
61,Samsung,US,washer,DC,The door is not closed and locked.,door lock assembly,door_lock,stop_failure,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
309,Samsung,UK,washer,DDC,The AddWash door was opened without pausing the cycle.,add door,door_lock,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
308,Samsung,UK,washer,DE2,The on/off switch reported a fault.,power switch,power,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
310,Samsung,UK,washer,E3,"An overflow condition was detected, often from excess detergent.",drainage system,suds,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
311,Samsung,UK,washer,E4,An unbalanced load was detected.,drum suspension,unbalanced,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
312,Samsung,UK,washer,EA,A motor fault was detected.,drive motor,motor,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
313,Samsung,UK,washer,EC,The temperature sensor is reading incorrectly.,temperature sensor,sensor,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
314,Samsung,UK,washer,FE,A fan fault was detected on washer-dryer models.,fan,fan,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
65,Samsung,US,washer,HC,The heating circuit is out of range.,heating element,heating,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
315,Samsung,UK,washer,HE2,The dryer heater overheated and shut down for safety.,dryer heater,heating,stop_failure,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
316,Samsung,UK,washer,HE3,The steam function is malfunctioning.,steam generator,heating,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
317,Samsung,UK,washer,HOT,The appliance is hot and the fan is running until it cools.,temperature regulation,informational,informational,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
59,Samsung,US,washer,OC,The water level rose above the permitted maximum.,water level sensor,water_supply,stop_failure,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
68,Samsung,US,washer,PC,A clutch-position fault was detected.,clutch,motor,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
318,Samsung,UK,washer,PLO,A power fault was detected at the socket or fuse.,power supply,power,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
70,Samsung,US,washer,SDC,The detergent drawer is not fully closed.,detergent drawer,dispenser,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
63,Samsung,US,washer,SUD,Excess suds were detected and the cycle paused to clear the foam.,detergent system,suds,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
66,Samsung,US,washer,TE,A temperature-sensor fault was detected.,temperature sensor,sensor,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
60,Samsung,US,washer,UB,The load is unbalanced and the drum cannot spin safely.,drum suspension,unbalanced,degraded,manufacturer_listing,Samsung US Support — Washing Machine Error Codes,https://www.samsung.com/us/support/troubleshoot/TSG10000997/
319,Samsung,UK,washer,UC,Voltage fluctuation was detected in the supply.,power supply,power,degraded,manufacturer_listing,Samsung UK Support — What do the codes on my washing machine mean,https://www.samsung.com/uk/support/home-appliances/what-do-the-codes-on-my-washing-machine-mean/
245,Whirlpool,US,dryer,AF,Airflow through the venting system is restricted.,exhaust vent,ventilation,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
246,Whirlpool,US,dryer,F01,The primary control board failed.,control board,control_board,stop_failure,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
247,Whirlpool,US,dryer,F02,The keypad or user interface failed.,keypad,control_board,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
248,Whirlpool,US,dryer,F06,A door lock fault was detected.,door lock,door_lock,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
249,Whirlpool,US,dryer,F20,A heating element fault was detected.,heating element,heating,stop_failure,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
250,Whirlpool,US,dryer,F24,A communication fault was detected.,control board,communication,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
251,Whirlpool,US,dryer,F25,A communication fault was detected.,control board,communication,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
252,Whirlpool,US,dryer,F26,A motor drive fault was detected.,drive motor,motor,stop_failure,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
253,Whirlpool,US,dryer,F29,A moisture sensor fault was detected.,moisture sensor,sensor,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
254,Whirlpool,US,dryer,F30,Airflow is restricted in the venting system.,exhaust vent,ventilation,degraded,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
255,Whirlpool,US,dryer,F31,Low or no line voltage was detected.,power supply,power,stop_failure,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
256,Whirlpool,US,dryer,PF,A power failure interrupted the drying cycle.,control board,power,informational,aggregator_listing,ApplianceCodeHub — Whirlpool Dryer Error Codes,https://www.appliancecodehub.com/whirlpool/dryer/
244,Whirlpool,US,oven_range,CAL,The oven calibration mode is active.,control system,informational,informational,manufacturer_listing,Whirlpool Product Help — Error Codes for Cooking Appliances,https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Error_Codes_for_Cooking_Appliances
234,Whirlpool,US,oven_range,F0E0,The electronic oven control cannot identify the type of fault that occurred.,electronic control,control_board,degraded,manufacturer_listing,Whirlpool Product Help — Range Error Codes (per-code articles),https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Ranges/Error_Codes
235,Whirlpool,US,oven_range,F1,"A fault involving the oven temperature sensor, the control, or their wiring was detected.",oven temperature sensor,sensor,degraded,manufacturer_listing,Whirlpool Product Help — Range Error Codes (per-code articles),https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Ranges/Error_Codes
236,Whirlpool,US,oven_range,F2E1,"A fault involving the user interface or keypad, the control, or their wiring was detected.",keypad,control_board,degraded,manufacturer_listing,Whirlpool Product Help — Range Error Codes (per-code articles),https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Ranges/Error_Codes
237,Whirlpool,US,oven_range,F3E0,"A fault involving the oven temperature sensor, the control, or their wiring was detected.",oven temperature sensor,sensor,degraded,manufacturer_listing,Whirlpool Product Help — Range Error Codes (per-code articles),https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Ranges/Error_Codes
238,Whirlpool,US,oven_range,F3E2,A fault involving the oven temperature sensor or warming drawer sensor was detected.,oven temperature sensor,sensor,degraded,manufacturer_listing,Whirlpool Product Help — Range Error Codes (per-code articles),https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Ranges/Error_Codes
239,Whirlpool,US,oven_range,F8E0,"The cooling fan speed is too low, from an airflow restriction, the fan, or its wiring.",cooling fan,fan,degraded,manufacturer_listing,Whirlpool Product Help — Range Error Codes (per-code articles),https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Ranges/Error_Codes
240,Whirlpool,US,oven_range,F9E0,An electrical wiring or power-supply problem was detected.,power supply,power,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes for Cooking Appliances,https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Error_Codes_for_Cooking_Appliances
242,Whirlpool,US,oven_range,LOC,The control lock feature is enabled.,control panel,informational,informational,manufacturer_listing,Whirlpool Product Help — Error Codes for Cooking Appliances,https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Error_Codes_for_Cooking_Appliances
241,Whirlpool,US,oven_range,PF,A power failure interrupted operation.,control board,power,informational,manufacturer_listing,Whirlpool Product Help — Error Codes for Cooking Appliances,https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Error_Codes_for_Cooking_Appliances
243,Whirlpool,US,oven_range,SAB,Sabbath mode is active.,control system,informational,informational,manufacturer_listing,Whirlpool Product Help — Error Codes for Cooking Appliances,https://producthelp.whirlpool.com/Cooking/Wall_Ovens_and_Ranges/Product_Info/Oven_Product_Assistance/Error_Codes_for_Cooking_Appliances
128,Whirlpool,US,washer,DET,No detergent cartridge is detected in the dispenser.,detergent dispenser,dispenser,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
137,Whirlpool,US,washer,DRN,The washer is not draining properly.,drain pump,drainage,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
132,Whirlpool,US,washer,F5E2,The door is not locking properly.,door lock assembly,door_lock,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
133,Whirlpool,US,washer,F7E1,A motor speed-sensing error was detected.,drive motor,motor,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
134,Whirlpool,US,washer,F8E1,The washer senses a low flow of water during fill.,water inlet valve,water_supply,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
135,Whirlpool,US,washer,F8E2,A problem was detected with the dispenser system.,detergent dispenser,dispenser,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
136,Whirlpool,US,washer,F9E1,Draining is taking longer than expected (over about eight minutes).,drain pump,drainage,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
138,Whirlpool,US,washer,HC,The hot and cold inlet hoses are connected in reverse.,inlet hoses,water_supply,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
129,Whirlpool,US,washer,INT,The cycle was paused or cancelled.,control system,informational,informational,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
139,Whirlpool,US,washer,LDL,The lid is not locking.,lid lock,door_lock,stop_failure,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
140,Whirlpool,US,washer,LDU,The lid cannot unlock.,lid lock,door_lock,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
141,Whirlpool,US,washer,LID,The lid was left open.,lid,door_lock,informational,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
127,Whirlpool,US,washer,LOC,"The control lock is active, disabling the panel.",control panel,informational,informational,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
142,Whirlpool,US,washer,OFB,The load is out of balance.,drum suspension,unbalanced,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
143,Whirlpool,US,washer,OL,The load is too large.,drum,unbalanced,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
144,Whirlpool,US,washer,PF,The wash cycle was interrupted by a power failure.,control board,power,informational,manufacturer_listing,Whirlpool Product Help — Error Codes in Top Load HE Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Top_Load_HE_Washers
130,Whirlpool,US,washer,RL,Items were detected in the drum during the Clean Washer cycle.,drum,informational,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
131,Whirlpool,US,washer,SUD,Too many suds were detected in the wash.,detergent system,suds,degraded,manufacturer_listing,Whirlpool Product Help — Error Codes in Front Load Washers,https://producthelp.whirlpool.com/Laundry/Washers/Product_Info/Washer_Product_Assistance/Error_Codes_in_Front_Load_Washers
